cik,ticker,name,is_known_case,logical_input,tag_used,taxonomy,unit,fiscal_year,period_start,period_end,value,filed,accn,form
885590,BHC,Bausch Health (fka Valeant),True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2025,2025-01-01,2025-12-31,1400000000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2011,2011-01-01,2011-12-31,676473000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2012,2012-01-01,2012-12-31,656578000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,cfo,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap,USD,2013,2013-01-01,2013-12-31,1041957000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2010,,2010-12-31,10795117000.0,2011-02-28,0001047469-11-001555,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2011,,2011-12-31,13141713000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2012,,2012-12-31,17950379000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2013,,2013-12-31,27970797000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2014,,2014-12-31,26353000000.0,2015-02-25,0000885590-15-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2015,,2015-12-31,48964500000.0,2016-04-29,0000885590-16-000101,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2016,,2016-12-31,43529000000.0,2017-03-01,0000885590-17-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2017,,2017-12-31,37497000000.0,2018-02-28,0000885590-18-000017,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2018,,2018-12-31,32492000000.0,2019-02-20,0000885590-19-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2019,,2019-12-31,33863000000.0,2020-02-19,0000885590-20-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2020,,2020-12-31,31199000000.0,2021-02-24,0000885590-21-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2021,,2021-12-31,29202000000.0,2022-02-23,0000885590-22-000010,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2022,,2022-12-31,25686000000.0,2023-02-23,0000885590-23-000009,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2023,,2023-12-31,27350000000.0,2024-02-22,0000885590-24-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2024,,2024-12-31,26523000000.0,2025-02-20,0000885590-25-000007,10-K
885590,BHC,Bausch Health (fka Valeant),True,total_assets,Assets,us-gaap,USD,2025,,2025-12-31,26366000000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2010,,2010-12-31,1020166000.0,2011-02-28,0001047469-11-001555,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2011,,2011-12-31,1357506000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2012,,2012-12-31,2777451000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2013,,2013-12-31,3885889000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2014,,2014-12-31,4193100000.0,2015-02-25,0000885590-15-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2015,,2015-12-31,5507200000.0,2016-04-29,0000885590-16-000101,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2016,,2016-12-31,5077000000.0,2017-03-01,0000885590-17-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2017,,2017-12-31,4746000000.0,2018-02-28,0000885590-18-000017,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2018,,2018-12-31,4211000000.0,2019-02-20,0000885590-19-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2019,,2019-12-31,6969000000.0,2020-02-19,0000885590-20-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2020,,2020-12-31,5342000000.0,2021-02-24,0000885590-21-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2021,,2021-12-31,5607000000.0,2022-02-23,0000885590-22-000010,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2022,,2022-12-31,4247000000.0,2023-02-23,0000885590-23-000009,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2023,,2023-12-31,5596000000.0,2024-02-22,0000885590-24-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2024,,2024-12-31,5774000000.0,2025-02-20,0000885590-25-000007,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_assets,AssetsCurrent,us-gaap,USD,2025,,2025-12-31,6157000000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2010,,2010-12-31,692456000.0,2011-02-28,0001047469-11-001555,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2011,,2011-12-31,924272000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2012,,2012-12-31,1822752000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2013,,2013-12-31,2512396000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2014,,2014-12-31,2730800000.0,2015-02-25,0000885590-15-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2015,,2015-12-31,5312600000.0,2016-04-29,0000885590-16-000101,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2016,,2016-12-31,3609000000.0,2017-03-01,0000885590-17-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2017,,2017-12-31,4268000000.0,2018-02-28,0000885590-18-000017,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2018,,2018-12-31,3836000000.0,2019-02-20,0000885590-19-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2019,,2019-12-31,6248000000.0,2020-02-19,0000885590-20-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2020,,2020-12-31,4913000000.0,2021-02-24,0000885590-21-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2021,,2021-12-31,5198000000.0,2022-02-23,0000885590-22-000010,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2022,,2022-12-31,3941000000.0,2023-02-23,0000885590-23-000009,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2023,,2023-12-31,4302000000.0,2024-02-22,0000885590-24-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2024,,2024-12-31,6752000000.0,2025-02-20,0000885590-25-000007,10-K
885590,BHC,Bausch Health (fka Valeant),True,current_liabilities,LiabilitiesCurrent,us-gaap,USD,2025,,2025-12-31,4180000000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2010,,2010-12-31,3478377000.0,2011-02-28,0001047469-11-001555,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2011,,2011-12-31,6539761000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2012,,2012-12-31,10535443000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2013,,2013-12-31,17162946000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2014,,2014-12-31,15253700000.0,2015-02-25,0000885590-15-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2015,,2015-12-31,30265400000.0,2016-04-29,0000885590-16-000101,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2016,,2016-12-31,29845000000.0,2017-03-01,0000885590-17-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2017,,2017-12-31,25235000000.0,2018-02-28,0000885590-18-000017,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2018,,2018-12-31,24077000000.0,2019-02-20,0000885590-19-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2019,,2019-12-31,24661000000.0,2020-02-19,0000885590-20-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2020,,2020-12-31,23925000000.0,2021-02-24,0000885590-21-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2021,,2021-12-31,22654000000.0,2022-02-23,0000885590-22-000010,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2022,,2022-12-31,20334000000.0,2023-02-23,0000885590-23-000009,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2023,,2023-12-31,21938000000.0,2024-02-22,0000885590-24-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2024,,2024-12-31,18942000000.0,2025-02-20,0000885590-25-000007,10-K
885590,BHC,Bausch Health (fka Valeant),True,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2025,,2025-12-31,20592000000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,AccountsReceivableNetCurrent,us-gaap,USD,2011,,2011-12-31,468539000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,AccountsReceivableNetCurrent,us-gaap,USD,2012,,2012-12-31,769469000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,AccountsReceivableNetCurrent,us-gaap,USD,2013,,2013-12-31,1676339000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,AccountsReceivableNetCurrent,us-gaap,USD,2014,,2014-12-31,2075800000.0,2015-02-25,0000885590-15-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,AccountsReceivableNetCurrent,us-gaap,USD,2015,,2015-12-31,2686900000.0,2016-04-29,0000885590-16-000101,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2010,,2010-12-31,274819000.0,2011-02-28,0001047469-11-001555,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2016,,2016-12-31,2517000000.0,2017-03-01,0000885590-17-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2017,,2017-12-31,2130000000.0,2018-02-28,0000885590-18-000017,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2018,,2018-12-31,1865000000.0,2019-02-20,0000885590-19-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2019,,2019-12-31,1839000000.0,2020-02-19,0000885590-20-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2020,,2020-12-31,1577000000.0,2021-02-24,0000885590-21-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2021,,2021-12-31,1775000000.0,2022-02-23,0000885590-22-000010,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2022,,2022-12-31,1790000000.0,2023-02-23,0000885590-23-000009,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2023,,2023-12-31,1998000000.0,2024-02-22,0000885590-24-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2024,,2024-12-31,2140000000.0,2025-02-20,0000885590-25-000007,10-K
885590,BHC,Bausch Health (fka Valeant),True,receivables,ReceivablesNetCurrent,us-gaap,USD,2025,,2025-12-31,2351000000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2010,,2010-12-31,281752000.0,2011-02-28,0001047469-11-001555,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2011,,2011-12-31,414242000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2012,,2012-12-31,462724000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2013,,2013-12-31,1234236000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2014,,2014-12-31,1310500000.0,2015-02-25,0000885590-15-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2015,,2015-12-31,1441800000.0,2016-04-29,0000885590-16-000101,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2016,,2016-12-31,1312000000.0,2017-03-01,0000885590-17-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2017,,2017-12-31,1403000000.0,2018-02-28,0000885590-18-000017,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2018,,2018-12-31,1353000000.0,2019-02-20,0000885590-19-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2019,,2019-12-31,1466000000.0,2020-02-19,0000885590-20-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2020,,2020-12-31,1567000000.0,2021-02-24,0000885590-21-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2021,,2021-12-31,1598000000.0,2022-02-23,0000885590-22-000010,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2022,,2022-12-31,1600000000.0,2023-02-23,0000885590-23-000009,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2023,,2023-12-31,1707000000.0,2024-02-22,0000885590-24-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2024,,2024-12-31,1780000000.0,2025-02-20,0000885590-25-000007,10-K
885590,BHC,Bausch Health (fka Valeant),True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2025,,2025-12-31,2074000000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2010,2010-01-01,2010-12-31,195808000.0,2011-02-28,0001047469-11-001555,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2011,2011-01-01,2011-12-31,304655000.0,2012-02-29,0001047469-12-001906,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2012,2012-01-01,2012-12-31,305446000.0,2013-02-28,0000885590-13-000014,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2013,2013-01-01,2013-12-31,320996000.0,2014-02-28,0000885590-14-000025,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2014,2014-01-01,2014-12-31,335400000.0,2015-02-25,0000885590-15-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2015,2015-01-01,2015-12-31,342700000.0,2016-04-29,0000885590-16-000101,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2016,2016-01-01,2016-12-31,347300000.0,2017-03-01,0000885590-17-000015,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2017,2017-01-01,2017-12-31,350200000.0,2018-02-28,0000885590-18-000017,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2018,2018-01-01,2018-12-31,351300000.0,2019-02-20,0000885590-19-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2019,2019-01-01,2019-12-31,352100000.0,2020-02-19,0000885590-20-000006,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2021,2021-01-01,2021-12-31,358900000.0,2022-02-23,0000885590-22-000010,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2022,2022-01-01,2022-12-31,362000000.0,2023-02-23,0000885590-23-000009,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2023,2023-01-01,2023-12-31,364900000.0,2024-02-22,0000885590-24-000011,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2024,2024-01-01,2024-12-31,368000000.0,2025-02-20,0000885590-25-000007,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2025,2025-01-01,2025-12-31,370900000.0,2026-02-19,0000885590-26-000023,10-K
885590,BHC,Bausch Health (fka Valeant),True,shares,EntityCommonStockSharesOutstanding,dei,shares,2020,,2021-02-18,355619826.0,2021-02-24,0000885590-21-000011,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2010,2010-01-01,2010-12-31,-48044000.0,2011-02-25,0001047469-11-001397,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2016,2016-01-01,2016-12-31,-19700000.0,2017-03-15,0001364479-17-000008,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2017,2017-01-01,2017-12-31,160300000.0,2018-02-28,0001364479-18-000005,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2018,2018-01-01,2018-12-31,69100000.0,2019-02-28,0001364479-19-000004,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2019,2019-01-01,2019-12-31,47500000.0,2020-02-27,0001364479-20-000005,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2020,2020-01-01,2020-12-31,73700000.0,2021-02-18,0001364479-21-000008,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2021,2021-01-01,2021-12-31,224100000.0,2022-02-10,0001364479-22-000007,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2022,2022-01-01,2022-12-31,329900000.0,2023-02-14,0001364479-23-000006,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2023,2023-01-01,2023-12-31,347000000.0,2024-02-13,0001364479-24-000006,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2024,2024-01-01,2024-12-31,211000000.0,2025-02-13,0001364479-25-000007,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,NetIncomeLoss,us-gaap,USD,2025,2025-01-01,2025-12-31,1000000.0,2026-02-17,0001364479-26-000050,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,ProfitLoss,us-gaap,USD,2011,2011-01-01,2011-12-31,195730000.0,2012-02-27,0001047469-12-001623,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,ProfitLoss,us-gaap,USD,2012,2012-01-01,2012-12-31,243079000.0,2013-03-04,0001445305-13-000446,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,ProfitLoss,us-gaap,USD,2013,2013-01-01,2013-12-31,346200000.0,2014-03-19,0001364479-14-000006,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,ProfitLoss,us-gaap,USD,2014,2014-01-01,2014-12-31,-82000000.0,2015-07-16,0001364479-15-000013,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,net_income,ProfitLoss,us-gaap,USD,2015,2015-01-01,2015-12-31,273000000.0,2016-02-29,0001364479-16-000045,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2010,2010-01-01,2010-12-31,-48044000.0,2011-02-25,0001047469-11-001397,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2016,2016-01-01,2016-12-31,-19700000.0,2017-03-15,0001364479-17-000008,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2017,2017-01-01,2017-12-31,160300000.0,2018-02-28,0001364479-18-000005,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2018,2018-01-01,2018-12-31,69100000.0,2019-02-28,0001364479-19-000004,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2019,2019-01-01,2019-12-31,47500000.0,2020-02-27,0001364479-20-000005,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2020,2020-01-01,2020-12-31,73700000.0,2021-02-18,0001364479-21-000008,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2021,2021-01-01,2021-12-31,224100000.0,2022-02-10,0001364479-22-000007,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2022,2022-01-01,2022-12-31,329900000.0,2023-02-14,0001364479-23-000006,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2023,2023-01-01,2023-12-31,347000000.0,2024-02-13,0001364479-24-000006,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2024,2024-01-01,2024-12-31,211000000.0,2025-02-13,0001364479-25-000007,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,NetIncomeLoss,us-gaap,USD,2025,2025-01-01,2025-12-31,1000000.0,2026-02-17,0001364479-26-000050,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,ProfitLoss,us-gaap,USD,2011,2011-01-01,2011-12-31,195730000.0,2012-02-27,0001047469-12-001623,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,ProfitLoss,us-gaap,USD,2012,2012-01-01,2012-12-31,243079000.0,2013-03-04,0001445305-13-000446,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,ProfitLoss,us-gaap,USD,2013,2013-01-01,2013-12-31,346200000.0,2014-03-19,0001364479-14-000006,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,ProfitLoss,us-gaap,USD,2014,2014-01-01,2014-12-31,-82000000.0,2015-07-16,0001364479-15-000013,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,income_continuing,ProfitLoss,us-gaap,USD,2015,2015-01-01,2015-12-31,273000000.0,2016-02-29,0001364479-16-000045,10-K
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),True,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2025,2025-01-01,2025-12-31,862000000.0,2026-02-17,0001364479-26-000050,10-K
